"Species","Date","Sex","Wing","Culmen","Mass","lat","lon","kilometers_shore","shr_bin"
"HAAM","4/5/2014","F",64,12.9,12.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/13/2015","M",66,14.3,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/26/2015","M",65,14.8,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/5/2014","M",65,11.9,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/5/2014","M",67,14.8,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/5/2014","F",69,15.5,14.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/5/2014","M",73,17.5,15.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/8/2014","M",72,18,15.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/8/2014","M",68,15.4,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/8/2014","M",75,16.4,15.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/8/2014","F",65,14.8,15.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/15/2014","M",67,14.6,13.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/15/2014","M",65,14.8,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/15/2014","M",62,15,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/15/2014","M",76,15.6,16.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/15/2014","M",76,17.6,17.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/29/2014","F",68,12.9,13.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/15/2014","F",62,12.5,13.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/15/2014","F",67,15.2,15.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/20/2014","M",70,17,15.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/20/2014","M",64,15.1,14,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","10/11/2014","M",66,14.5,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/23/2016","M",65,14.7,13.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/22/2015","M",65,14.4,13.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/26/2015","M",64,15,13.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","11/8/2014","M",65,12.3,13.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/9/2014","M",63,15,13.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/9/2014","M",65,13.2,13.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/9/2014","M",66,14.3,13.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/9/2014","M",65,14.7,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/11/2014","F",59,12.5,13.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","5/11/2014","M",71,17.9,16.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HCRE","5/11/2014","M",61,13.4,13.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HCRE","5/11/2014","M",66,13.5,14.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/11/2014","F",61,13.3,11.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","5/11/2014","M",76,17.2,16.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","5/11/2014","M",68,17.1,15.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/19/2014","M",65,14,14.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/23/2014","F",60,12.7,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","5/23/2014","F",69,17.1,13.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","6/6/2014","M",63,15,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","6/27/2014","F",65,14.2,15.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","6/27/2014","F",65,11.5,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","5/7/2015","M",76,18,14.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/29/2015","M",72,18.7,15.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","8/29/2014","M",68,12.9,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/1/2015","M",64,15.2,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/15/2016","M",67,14.4,13.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","9/13/2014","F",62,13.9,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","9/13/2014","F",60,12.7,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","10/11/2014","F",70,16,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","11/8/2014","M",65,15.4,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","6/24/2016","F",63,14.2,12.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","6/14/2016","F",63,14.8,12.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/5/2016","F",NA,NA,12.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","11/8/2014","M",64,15.5,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","11/14/2014","M",66,14.1,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/7/2015","F",72,24.5,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","11/14/2014","F",72,25.9,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/29/2015","F",70,17.3,13.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","1/22/2015","F",71,16.7,13.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","1/22/2015","F",72,16,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/16/2015","M",66,15.5,14.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","1/22/2015","M",64,14.9,14.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","1/22/2015","M",63,14.9,14.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/20/2016","F",60,13.8,12.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/5/2016","F",61,14.2,12.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","1/5/2016","F",62,12.5,12.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/26/2015","F",62,12.4,12.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/19/2015","F",59,13.8,12.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/19/2015","M",65,15,13.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/15/2016","M",65,15.6,13.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/10/2016","M",66,15,13.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/25/2015","M",64,15.2,13.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/19/2015","M",65,14.9,13.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","2/19/2015","F",71,17.1,16.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/13/2015","M",61,14.6,12.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/19/2015","F",61,14.3,12.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/16/2015","M",75,17.5,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/1/2015","M",63,14.5,12.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/19/2015","M",63,14.5,12.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/13/2015","M",64,15.8,13.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/26/2015","M",62,14,13.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","6/3/2016","M",65,14.3,13.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/8/2016","M",65,13.7,13.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/1/2016","M",66,14.7,13.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","1/14/2016","M",66,13.6,13.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/22/2015","M",63,13.6,13.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/26/2015","M",63,14.5,13.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/22/2016","F",65,13.5,12.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/19/2016","F",65,12.7,12.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/26/2015","F",60,13.3,12.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","2/26/2015","M",75,18.1,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/26/2015","M",67,15.9,14.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","2/26/2015","M",73,18.2,16.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","5/7/2015","M",77,17.5,16.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","5/7/2015","M",72,17.5,14.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","5/7/2015","F",70,16,13.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","5/7/2015","M",76,18,16.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HCRE","4/25/2016","M",66,14.8,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HCRE","5/7/2015","M",64,13.5,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HCRE","5/21/2015","M",66,14.5,14.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/21/2015","M",65,14.4,13.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","5/22/2015","F",72,16.7,14.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/22/2015","F",60,13.4,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/23/2015","M",64,15,14.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","1/5/2016","M",66,15,13.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/25/2015","M",63,14.8,13.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/25/2015","M",66,14.1,14.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/25/2015","F",63,14.8,13.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","6/12/2015","M",63,12.9,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","10/1/2015","F",59,13.2,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","7/3/2015","F",62,12.9,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HCRE","7/3/2015","M",69,12,17.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","10/23/2015","M",65,15,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","10/23/2015","F",66,13.8,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","12/1/2015","M",67,16,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HCRE","12/1/2015","M",68,12.7,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","12/8/2015","M",67,14.3,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","12/8/2015","M",68,14.6,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","1/20/2016","F",67,13.5,17.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","1/14/2016","M",64,12.2,17.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","1/5/2016","M",77,17.8,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HCRE","5/10/2016","M",65,14.7,14.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HCRE","3/8/2016","M",67,14,14.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","1/14/2016","M",75,18.3,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/18/2016","M",76,16.7,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","1/14/2016","M",76,16.2,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","1/14/2016","M",68,14.1,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","1/14/2016","M",78,17.7,16.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","1/14/2016","M",74,17.5,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","1/14/2016","M",75,18.2,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","1/20/2016","M",65,15.3,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HCRE","1/20/2016","M",69,13.8,14.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","1/20/2016","F",NA,NA,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/10/2016","M",66,14.9,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","2/10/2016","M",69,18.6,16.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/10/2016","M",65,14.8,14.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","2/10/2016","M",82,16.5,17.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/23/2016","M",64,13.9,12.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","2/23/2016","M",78,17.2,16.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","2/23/2016","M",77,17.6,14.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/26/2016","M",61,16,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/26/2016","M",66,14.6,13.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/26/2016","M",66,14.2,13.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/26/2016","M",66,15.2,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/26/2016","F",63,14.1,15.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","6/13/2016","F",63,13.7,14.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","2/26/2016","F",61,13.1,14.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/1/2016","M",76,18.1,15.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/1/2016","F",72,16,15.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/1/2016","F",65,13.9,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/1/2016","M",77,17.1,17.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/1/2016","M",71,17.3,18.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/8/2016","M",67,16.1,15.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/8/2016","M",75,17.4,16.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/8/2016","M",72,18,15.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/8/2016","M",66,14.8,13.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/10/2016","M",74,18.4,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","5/4/2016","F",62,14.8,17,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/15/2016","M",63,15.2,12.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/19/2016","M",74,17.8,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/18/2016","M",74,18,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/19/2016","F",68,15.5,13.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/19/2016","M",76,18.1,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/19/2016","M",66,14.1,13.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","3/25/2016","M",65,15.1,13.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/25/2016","M",76,18.8,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAEL","3/25/2016","F",69,12,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/25/2016","M",74,18.3,14.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HCRE","3/26/2016","M",65,14.5,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","3/26/2016","M",70,17.2,13.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/22/2016","M",73,18.7,16.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/22/2016","M",65,14.5,13.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/22/2016","M",76,17.6,17.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/22/2016","F",69,16.6,13.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/24/2016","M",77,18.4,15.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/24/2016","F",63,14.4,12.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/24/2016","M",68,15,13.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/24/2016","M",62,15.6,14.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/25/2016","F",65,13.5,13.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAEL","4/25/2016","M",74,13.3,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"HAAM","4/25/2016","M",66,14.6,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","4/25/2016","M",79,17.7,19,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","5/5/2016","M",71,18.6,15.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","5/5/2016","M",75,17.6,15.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","5/10/2016","M",72,18.2,17.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","5/10/2016","M",73,17.2,13.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"APAP","5/10/2016","M",72,18.9,15.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","4/8/2014","M",98,16.1,52.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","4/15/2014","M",100,16.9,49.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","5/11/2014","M",101,18.1,50.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","5/22/2015","F",98,15.9,47.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","3/25/2015","F",97,15.5,47.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","2/26/2015","M",96,26.5,47.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","5/11/2014","F",97,17,47.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","5/11/2014","M",102,14.8,45.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","3/3/2013","M",103,15,45.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","5/11/2014","M",101,16.2,49.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","1/28/2016","M",102,17,54.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","5/23/2014","M",101,17.4,54.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","5/4/2016","F",97,14.6,43,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","2/23/2016","M",96,15.2,43,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","6/6/2014","F",95,15.3,43,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","11/14/2014","M",101,12.9,51.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","10/11/2014","M",104,14.6,51.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","4/22/2016","M",101,17.7,49.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","1/28/2016","M",102,17.4,49.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","5/22/2015","M",100,16.7,49.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","3/29/2015","M",98,16.4,49.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","2/19/2015","F",99,18,49.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","5/5/2016","M",100,16.8,46,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","4/29/2015","M",100,16.4,46,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","3/29/2015","M",102,15.2,46,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","3/1/2015","M",100,17.1,46,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","2/26/2015","M",101,15.9,46,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","3/13/2015","M",102,17.1,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","3/16/2015","M",104,14.9,48.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","3/16/2015","M",102,17.8,48,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","4/24/2015","M",104,16.8,48.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","3/29/2015","M",102,15.9,48.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","4/29/2015","M",105,16,50.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","5/7/2015","F",98,16.5,50.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","5/22/2015","M",103,16.3,51.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","12/1/2015","M",81,27.6,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","1/28/2016","M",99,15.6,45,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","1/28/2016","M",103,16.5,51.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","2/17/2016","M",102,16.3,48.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"AKIA","2/23/2016","M",84,25.8,31.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","3/15/2016","M",104,17.4,48.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"AKIA","3/19/2016","F",76,21.9,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","4/25/2016","M",102,15.9,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","5/4/2016","M",NA,NA,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","5/16/2016","F",96,16.5,43.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","6/2/2016","M",102,17.1,50.5,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"OMAO","6/2/2016","M",101,16.3,48.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/2/2013","M",80,28.5,20.4,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/5/2016","M",80,28.5,19.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/6/2013","M",NA,NA,19.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/6/2013","M",NA,NA,19.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/2/2013","F",80,26.8,19.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/2/2013","F",74,26.3,17,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/2/2013","M",81,28,17.9,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/13/2015","M",83,27.7,19.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/7/2014","M",82,26.8,19.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/6/2013","M",81,26.2,19.8,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/6/2013","F",78,24.2,21.7,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/6/2013","M",80,26.8,21.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/16/2013","F",79,24.7,15.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","7/5/2013","F",76,26,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/7/2014","F",75,25.8,19.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","9/27/2013","M",75,27.4,19.3,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","11/15/2013","M",80,27.4,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","11/15/2013","F",75,24.5,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/9/2015","F",75,24.3,18,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/24/2015","M",80,28.4,20.2,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","3/13/2015","M",84,27.9,23.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","12/6/2013","M",78,29,23.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","12/1/2015","F",77,25,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","1/22/2015","F",76,24.6,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","5/23/2014","F",70,25.4,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","12/6/2013","F",71,24.8,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","4/20/2014","M",81,25.7,17.6,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","12/6/2013","M",83,26.8,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","12/6/2013","F",74,24.4,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","1/23/2014","M",76,28.4,20.1,19.7872191895988,-155.3243210871,0.27370146700353,"near"
"IIWI","1/23/2014","F",73,23.1,NA,19.7872191895988,-155.3243210871,0.27370146700353,"near"
